time_h,R_m,Csurface_shrink,Csurface_fixed,G,Q,GQ
3.379999999999999716e+01,1.200999999999999984e-02,5.696974007639618587e-02,8.155489699458465247e-02,1.665278934221482210e+00,2.211132050083678136e-01,3.682151623786308337e-01
3.381666666666666998e+01,1.200999999999999984e-02,5.696104893828853044e-02,8.152004823988125148e-02,1.665278934221482210e+00,2.210819449455171948e-01,3.681631056544832914e-01
3.383333333333333570e+01,1.200999999999999984e-02,5.695237426551839899e-02,8.148525168896841864e-02,1.665278934221482210e+00,2.210507721003115711e-01,3.681111941720426328e-01
3.385000000000000142e+01,1.200999999999999984e-02,5.694371601710325470e-02,8.145050724743659043e-02,1.665278934221482210e+00,2.210196862779160998e-01,3.680594276068545057e-01
3.386666666666666714e+01,1.200999999999999984e-02,5.693507415218584250e-02,8.141581482106854950e-02,1.665278934221482210e+00,2.209886872840277072e-01,3.680078056353500715e-01
3.388333333333333286e+01,1.200999999999999984e-02,5.692644863003368250e-02,8.138117431583903605e-02,1.665278934221482210e+00,2.209577749248715917e-01,3.679563279348402882e-01
3.389999999999999858e+01,1.200999999999999984e-02,5.691783941003695363e-02,8.134658563791453967e-02,1.665278934221482210e+00,2.209269490071446573e-01,3.679049941834215964e-01
3.391666666666666430e+01,1.200999999999999984e-02,5.690924645170977736e-02,8.131204869365296628e-02,1.665278934221482210e+00,2.208962093380684166e-01,3.678538040600640158e-01
3.393333333333333002e+01,1.200999999999999984e-02,5.690066971468923929e-02,8.127756338960234750e-02,1.665278934221482210e+00,2.208655557253763335e-01,3.678027572445901061e-01
3.395000000000000284e+01,1.200999999999999984e-02,5.689210915873551405e-02,8.124312963250128472e-02,1.665278934221482210e+00,2.208349879773241764e-01,3.677518534176922316e-01
3.396666666666666856e+01,1.200999999999999984e-02,5.688356474373132410e-02,8.120874732927824136e-02,1.665278934221482210e+00,2.208045059026872980e-01,3.677010922609280641e-01
3.398333333333333428e+01,1.200999999999999984e-02,5.687503642967987882e-02,8.117441638705168161e-02,1.665278934221482210e+00,2.207741093107030705e-01,3.676504734566246047e-01
3.400000000000000000e+01,1.200999999999999984e-02,5.686652417670617909e-02,8.114013671313012599e-02,1.665278934221482210e+00,2.207437980111216225e-01,3.675999966879627823e-01
3.401666666666666572e+01,1.200999999999999984e-02,5.685802794505599028e-02,8.110590821500905656e-02,1.665278934221482210e+00,2.207135718142040348e-01,3.675496616389742899e-01
3.403333333333333144e+01,1.200999999999999984e-02,5.684954769509599493e-02,8.107173080037299862e-02,1.665278934221482210e+00,2.206834305307220911e-01,3.674994679945414178e-01
3.404999999999999716e+01,1.200999999999999984e-02,5.684108338731327231e-02,8.103760437709442432e-02,1.665278934221482210e+00,2.206533739719584719e-01,3.674494154403971646e-01
3.406666666666666998e+01,1.200999999999999984e-02,5.683263498231327232e-02,8.100352885323325314e-02,1.665278934221482210e+00,2.206234019496545185e-01,3.673995036630383626e-01
3.408333333333333570e+01,1.200999999999999984e-02,5.682420244082107136e-02,8.096950413703653260e-02,1.665278934221482210e+00,2.205935142760619971e-01,3.673497323498118305e-01
3.410000000000000142e+01,1.200999999999999984e-02,5.681578572368040092e-02,8.093553013693803588e-02,1.665278934221482210e+00,2.205637107639238370e-01,3.673001011888823442e-01
3.411666666666666714e+01,1.200999999999999984e-02,5.680738479185377943e-02,8.090160676155776220e-02,1.665278934221482210e+00,2.205339912264912550e-01,3.672506098692610577e-01
3.413333333333333286e+01,1.200999999999999984e-02,5.679899960642199180e-02,8.086773391970163150e-02,1.665278934221482210e+00,2.205043554775182324e-01,3.672012580807964000e-01
3.414999999999999858e+01,1.200999999999999984e-02,5.679063012858213272e-02,8.083391152036091543e-02,1.665278934221482210e+00,2.204748033312113609e-01,3.671520455140905304e-01
3.416666666666666430e+01,1.200999999999999984e-02,5.678227631964880007e-02,8.080013947271175168e-02,1.665278934221482210e+00,2.204453346022809956e-01,3.671029718605845482e-01
3.418333333333333002e+01,1.200999999999999984e-02,5.677393814105317904e-02,8.076641768611519945e-02,1.665278934221482210e+00,2.204159491059201892e-01,3.670540368125232433e-01
3.420000000000000284e+01,1.200999999999999984e-02,5.676561555434313927e-02,8.073274607011646231e-02,1.665278934221482210e+00,2.203866466578224548e-01,3.670052400629849609e-01
3.421666666666666856e+01,1.200999999999999984e-02,5.675730852118274911e-02,8.069912453444447187e-02,1.665278934221482210e+00,2.203574270741780750e-01,3.669565813058752735e-01
3.423333333333333428e+01,1.200999999999999984e-02,5.674901700335034660e-02,8.066555298901229021e-02,1.665278934221482210e+00,2.203282901716172859e-01,3.669080602358323340e-01
3.425000000000000000e+01,1.200999999999999984e-02,5.674074096273971218e-02,8.063203134391726257e-02,1.665278934221482210e+00,2.202992357672562684e-01,3.668596765483035371e-01
3.426666666666666572e+01,1.200999999999999984e-02,5.673248036135917355e-02,8.059855950943713154e-02,1.665278934221482210e+00,2.202702636787047530e-01,3.668114299395582867e-01
3.428333333333333144e+01,1.200999999999999984e-02,5.672423516133169585e-02,8.056513739603289592e-02,1.665278934221482210e+00,2.202413737240574154e-01,3.667633201066735071e-01
3.429999999999999716e+01,1.200999999999999984e-02,5.671600532489440988e-02,8.053176491434749229e-02,1.665278934221482210e+00,2.202125657218966526e-01,3.667153467475381401e-01
3.431666666666666998e+01,1.200999999999999984e-02,5.670779081439671770e-02,8.049844197520562850e-02,1.665278934221482210e+00,2.201838394912407904e-01,3.666675095607673796e-01
3.433333333333333570e+01,1.200999999999999984e-02,5.669959159230144458e-02,8.046516848961372814e-02,1.665278934221482210e+00,2.201551948515907686e-01,3.666198082457798324e-01
3.435000000000000142e+01,1.200999999999999984e-02,5.669140762118395072e-02,8.043194436875802933e-02,1.665278934221482210e+00,2.201266316229235354e-01,3.665722425027869158e-01
3.436666666666666714e+01,1.200999999999999984e-02,5.668323886373224235e-02,8.039876952400559773e-02,1.665278934221482210e+00,2.200981496256971259e-01,3.665248120328012393e-01
3.438333333333333286e+01,1.200999999999999984e-02,5.667508528274647212e-02,8.036564386690348005e-02,1.665278934221482210e+00,2.200697486808491643e-01,3.664775165376339405e-01
3.439999999999999858e+01,1.200999999999999984e-02,5.666694684113713493e-02,8.033256730917777422e-02,1.665278934221482210e+00,2.200414286097527594e-01,3.664303557198214656e-01
3.441666666666666430e+01,1.200999999999999984e-02,5.665882350192615047e-02,8.029953976273269955e-02,1.665278934221482210e+00,2.200131892342676310e-01,3.663833292827105015e-01
3.443333333333333002e+01,1.200999999999999984e-02,5.665071522824601663e-02,8.026656113965315031e-02,1.665278934221482210e+00,2.199850303767021120e-01,3.663364369303948598e-01
3.445000000000000284e+01,1.200999999999999984e-02,5.664262198333955278e-02,8.023363135220153153e-02,1.665278934221482210e+00,2.199569518598364082e-01,3.662896783677542234e-01
3.446666666666666856e+01,1.200999999999999984e-02,5.663454373056004548e-02,8.020075031281818922e-02,1.665278934221482210e+00,2.199289535069326729e-01,3.662430533004707445e-01
3.448333333333333428e+01,1.200999999999999984e-02,5.662648043906134965e-02,8.016791793412146594e-02,1.665278934221482210e+00,2.199010353302978671e-01,3.661965617490389180e-01
3.450000000000000000e+01,1.200999999999999984e-02,5.661843208781137254e-02,8.013513412890789500e-02,1.665278934221482210e+00,2.198731976654566822e-01,3.661502042722010186e-01
3.451666666666666572e+01,1.200996740740740802e-02,5.661040827138124482e-02,8.010239881014898089e-02,1.665283453447556017e+00,2.198457601751556412e-01,3.661055067302863564e-01
3.453333333333333144e+01,1.200987259259259261e-02,5.660242462063479196e-02,8.006971189099339192e-02,1.665296600426513285e+00,2.198192445885715496e-01,3.660642407216724292e-01
3.454999999999999716e+01,1.200971999999999977e-02,5.659448315816711234e-02,8.003707328476582228e-02,1.665317759281648602e+00,2.197937219917629192e-01,3.660263886114962228e-01
3.456666666666666998e+01,1.200951407407407391e-02,5.658658191405020049e-02,8.000448290496776915e-02,1.665346314317216692e+00,2.197691307473073064e-01,3.659917118907267120e-01
3.458333333333333570e+01,1.200925925925925945e-02,5.657871970656222493e-02,7.997194066527822665e-02,1.665381649961449551e+00,2.197454352287317170e-01,3.659600154927220572e-01
3.460000000000000142e+01,1.200896000000000081e-02,5.657089499424794443e-02,7.993944647954738525e-02,1.665423150714133271e+00,2.197225876329087779e-01,3.659310841786612145e-01
3.461666666666666714e+01,1.200862074074074068e-02,5.656310583563434885e-02,7.990700026180176663e-02,1.665470201098741665e+00,2.197005265680305464e-01,3.659046801647572456e-01
3.463333333333333286e+01,1.200824592592592693e-02,5.655535004172655700e-02,7.987460192624225297e-02,1.665522185619116469e+00,2.196791820836519749e-01,3.658805514789839064e-01
3.464999999999999858e+01,1.200784000000000053e-02,5.654762529396864523e-02,7.984225138724287962e-02,1.665578488720702355e+00,2.196584795768764808e-01,3.658584384483412055e-01
3.466666666666666430e+01,1.200740740740740761e-02,5.653992947405662994e-02,7.980994855934951671e-02,1.665638494756323196e+00,2.196383508286088582e-01,3.658380920649252910e-01
3.468333333333333002e+01,1.200695259259259261e-02,5.653226039063353331e-02,7.977769335728422673e-02,1.665701587956508689e+00,2.196187248640769363e-01,3.658192587510765148e-01
3.470000000000000284e+01,1.200647999999999993e-02,5.652461576085076461e-02,7.974548569594051839e-02,1.665767152404368456e+00,2.195995273193813713e-01,3.658016792921512383e-01
3.471666666666666856e+01,1.200599407407407400e-02,5.651699331167306384e-02,7.971332549038422088e-02,1.665834572015015835e+00,2.195806838326161414e-01,3.657850944750706268e-01
3.473333333333333428e+01,1.200549925925925923e-02,5.650939077141249600e-02,7.968121265585233204e-02,1.665903230519544698e+00,2.195621197599502139e-01,3.657692446078202320e-01
3.475000000000000000e+01,1.200499999999999831e-02,5.650180587098328766e-02,7.964914710775194973e-02,1.665972511453561289e+00,2.195437602176189829e-01,3.657538695837051490e-01
3.476666666666666572e+01,1.200450074074074086e-02,5.649423629761707311e-02,7.961712876166368580e-02,1.666041798150273978e+00,2.195255285195380213e-01,3.657387062745803830e-01
3.478333333333333144e+01,1.200400592592592609e-02,5.648667982741226862e-02,7.958515753333768317e-02,1.666110473738149578e+00,2.195073506476132863e-01,3.657234959765011117e-01
3.479999999999999716e+01,1.200352000000000016e-02,5.647913416162758660e-02,7.955323333869432356e-02,1.666177921143131346e+00,2.194891497297870586e-01,3.657079752102501136e-01
3.481666666666666998e+01,1.200304740740740748e-02,5.647159704324676566e-02,7.952135609382615655e-02,1.666243523095431112e+00,2.194708499730078366e-01,3.656918822757733722e-01
3.483333333333333570e+01,1.200259259259259248e-02,5.646406621845263124e-02,7.948952571500006448e-02,1.666306662140895511e+00,2.194523753642555475e-01,3.656749550921035707e-01
3.485000000000000142e+01,1.200215999999999957e-02,5.645653942962054750e-02,7.945774211864393977e-02,1.666366720656948575e+00,2.194336494328841258e-01,3.656569308072615820e-01
3.486666666666666714e+01,1.200175407407407316e-02,5.644901443861370660e-02,7.942600522135824515e-02,1.666423080873117080e+00,2.194145960406707341e-01,3.656375471226249729e-01
3.488333333333333286e+01,1.200137925925925941e-02,5.644148900382316147e-02,7.939431493991228050e-02,1.666475124896138471e+00,2.193951386039952600e-01,3.656165410066986032e-01
3.489999999999999858e+01,1.200104000000000101e-02,5.643396091258808672e-02,7.936267119124434943e-02,1.666522234739655772e+00,2.193752011964110460e-01,3.655936505443045381e-01
3.491666666666666430e+01,1.200074074074074064e-02,5.642642795147100043e-02,7.933107389246198127e-02,1.666563792358496388e+00,2.193547075402937363e-01,3.655686132700408097e-01
3.493333333333333002e+01,1.200048592592592618e-02,5.641888792495371868e-02,7.929952296083872532e-02,1.666599179687538568e+00,2.193335816440543928e-01,3.655411672459107919e-01
3.495000000000000284e+01,1.200028000000000032e-02,5.641133865320899221e-02,7.926801831381646846e-02,1.666627778685163985e+00,2.193117477287423456e-01,3.655110509567149335e-01
3.496666666666666856e+01,1.200012740740740748e-02,5.640377795261598132e-02,7.923655986900429715e-02,1.666648971381291533e+00,2.192891295641574145e-01,3.654780022232017034e-01
3.498333333333333428e+01,1.200003259259259381e-02,5.639620365612255104e-02,7.920514754417355696e-02,1.666662139929990127e+00,2.192656511646271789e-01,3.654417593831802424e-01
3.500000000000000000e+01,1.200000000000000025e-02,5.638861527523830047e-02,7.917378125725282878e-02,1.666666666666666741e+00,2.192412937415564311e-01,3.654021562359274222e-01
3.501666666666666572e+01,1.200000000000000025e-02,5.638101933171862923e-02,7.914246092635195129e-02,1.666666666666666741e+00,2.192162789039672210e-01,3.653604648399453869e-01
3.503333333333333144e+01,1.200000000000000025e-02,5.637342385747192569e-02,7.911118646973909485e-02,1.666666666666666741e+00,2.191908810780068828e-01,3.653181351300114899e-01
3.504999999999999716e+01,1.200000000000000025e-02,5.636584458318560226e-02,7.907995780584670120e-02,1.666666666666666741e+00,2.191656405309199418e-01,3.652760675515332456e-01
3.506666666666666998e+01,1.200000000000000025e-02,5.635827661353488838e-02,7.904877485327584108e-02,1.666666666666666741e+00,2.191403900376827085e-01,3.652339833961378845e-01
3.508333333333333570e+01,1.200000000000000025e-02,5.635072034776598959e-02,7.901763753080071062e-02,1.666666666666666741e+00,2.191151440528741889e-01,3.651919067547903519e-01
3.510000000000000142e+01,1.200000000000000025e-02,5.634317630213819122e-02,7.898654575734283256e-02,1.666666666666666741e+00,2.190899211272406000e-01,3.651498685454009907e-01
3.511666666666666714e+01,1.200000000000000025e-02,5.633564500771279238e-02,7.895549945199416275e-02,1.666666666666666741e+00,2.190647404004782417e-01,3.651079006674637362e-01
3.513333333333333286e+01,1.200000000000000025e-02,5.632812665892267950e-02,7.892449853400998472e-02,1.666666666666666741e+00,2.190396094582535702e-01,3.650660157637559688e-01
3.514999999999999858e+01,1.200000000000000025e-02,5.632062120674613537e-02,7.889354292281101910e-02,1.666666666666666741e+00,2.190145274936744768e-01,3.650242124894574891e-01
3.516666666666666430e+01,1.200000000000000025e-02,5.631312880741487503e-02,7.886263253798525552e-02,1.666666666666666741e+00,2.189895008034052348e-01,3.649825013390087247e-01
3.518333333333333002e+01,1.200000000000000025e-02,5.630564948741153403e-02,7.883176729927565685e-02,1.666666666666666741e+00,2.189645312104301633e-01,3.649408853507169481e-01
3.520000000000000284e+01,1.200000000000000025e-02,5.629818332209013398e-02,7.880094712659102552e-02,1.666666666666666741e+00,2.189396222397785030e-01,3.648993703996308291e-01
3.521666666666666856e+01,1.200000000000000025e-02,5.629073026869349516e-02,7.877017194000246469e-02,1.666666666666666741e+00,2.189147733255403794e-01,3.648579555425673360e-01
3.523333333333333428e+01,1.200000000000000025e-02,5.628329036531367485e-02,7.873944165973469078e-02,1.666666666666666741e+00,2.188899867096136820e-01,3.648166445160228033e-01
3.525000000000000000e+01,1.200000000000000025e-02,5.627586359154923557e-02,7.870875620615724877e-02,1.666666666666666741e+00,2.188652626047357663e-01,3.647754376745596105e-01
3.526666666666666572e+01,1.200000000000000025e-02,5.626844995364681246e-02,7.867811549982856034e-02,1.666666666666666741e+00,2.188406021511554722e-01,3.647343369185924722e-01
3.528333333333333144e+01,1.200000000000000025e-02,5.626104943999821195e-02,7.864751946145451256e-02,1.666666666666666741e+00,2.188160058689551657e-01,3.646933431149252947e-01
3.529999999999999716e+01,1.200000000000000025e-02,5.625366205881474069e-02,7.861696801189956008e-02,1.666666666666666741e+00,2.187914749707033646e-01,3.646524582845055984e-01
3.531666666666666998e+01,1.200000000000000025e-02,5.624628781045202391e-02,7.858646107219348365e-02,1.666666666666666741e+00,2.187670103972938207e-01,3.646116839954897104e-01
